"Provincia";"Estadillo";"Cla";"Subclase";"CoorX";"Coory";"Tipo";"Vuelo1";"Pasada1";"Foto1";"Vuelo2";"Pasada2";"Foto2";"Ano";"INE";"Nivel1";"Nivel2";"Nivel3";"FccTot";"FccArb";"DisEsp";"ComEsp";"Rocosid";"Textura";"MatOrg";"PhSuelo";"FechaPh";"HoraPh";"TipSuelo1";"TipSuelo2";"TipSuelo3";"MErosiva";"ModComb";"EspCMue";"PresReg";"EfecReg";"CortaReg";"MejVue1";"MejVue2";"MejSue1";"MejSue2";"Orienta1";"Orienta2";"MaxPend1";"MaxPend2";"Localiza";"Acceso";"Levanta";"Obser";"Equipo";"JefeEq";"FechaIni";"HoraIni";"FechaFin";"HoraFin";"Tiempo";"Resid";"RumboF1";"RumboF2";"DistFoto";"CarFoto1";"NumFoto1";"ConFoto1";"CarFoto2";"NumFoto2";"ConFoto2";"Estado";"Tecnico"
"18";"2274";"N";"N";411005.00;4118990.00;"0";"2002";;"4-1 ";;;;"2007";;"1";"1";"2";95;90;"1";"1";"2";"3";"3";"5";;;"1";"1";"1";"1";"1";"0";;;"0";"4";;"4";;100;;0.25;;"2";"1";"1";"PARCELA LOCALIZADA A TRAVES DE ORTOFOTO Y DESPLAZADA 7M A 168G POR CAMBIO DE TESELA.
COMPROBADAS OCUPACIONES Y ESTADO DE LA MASA.
HAY RESTOS DE PODAS.
ALREDEDORES HAY NOGAL E HIGUERA.
EN ZONA HAY SAUCE, POPULUS ALBA, FRESNO, TAMARIX, ENCINA Y PINO HALEPENSIS.
PARCELA SIN REGENERACION.
HAY JUNCO.
COORDENADAS GPS: 0411005-4118990, ALTITUD 495M Y PRECISION 5.6M.
REGERENCIAS: NOGAL A 47G-64.6M, PUERTECILLAS DE ACEQUIA MAS CERCANAS A 398G-27.3M Y 326G-35.5M.


";"98";" 99";17/5/2007 00:00:00;30/12/1899 12:23:28;17/5/2007 00:00:00;30/12/1899 14:29:24;;"135";"45";"284";"15";"1";3;3;"1";4;4;"T";
"18";"2275";"N";"N";423000.00;4118000.00;"0";"2002";;"4-4 ";;;;"2007";"102";"1";"1";"2";95;85;"1";"1";"1";"3";"2";"5";;;"1";"1";"1";"1";"2";"0";;;"0";"0";;"2";;210;;0.25;;"2";"1";"2";"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y CONFIRMADO CON GPS.
PARCELA PINCHADA DENTRO DE UNA GRAN TESELA DE PLANTACIONES DE CHOPOS, POR LO QUE EN LA MISMA TESEAL  HAY PIES DESDE 1 A 8 A—OS.
PARCELA PINCHADA EN UNA PLANTACION DE CHOPOS DE UNOS 7 A—OS DE EDAD.
EN TERMINAL PONEMOS 5 POR NO ACEPTAR 7.
EDAD ESTIMADA DE CHOPOS POR ASPECTO Y SOBRE TODO SIGUIENDO LAS INDICACIONES DE CAMPESINOS DE LA ZONA.
[CLAESP. RESTO DE ESPECIES=0%].
PIES PLANTADOS CON UN MARCO DE PLANTACION DE 4X4.
LA FCCT. Y FCCA. SON TAN ELEVADAS POR LA FRONDOSIDAD DE LOS PIES.
FCCT. COMPROBADA.
[PIES MAYORES].
PIE 258 A 161G Y 10.11 LATERAL NO ENTRA POR DISATNCIA LATERAL.
[PIESMAY 016-258]. ENTRA JUSTO POR DISTANCIA. DISTANCIA FRONTAL 9.82M Y LATERAL 9.9M.
CALIDADES, FORMAS Y ALTURAS DE TODOS LOS PIES COMPROBADAS.
[REGENERACI”N].
COMPROBADA.
[MATORRAL].
COMPROBADO.
[SELVICULTURA].
EL TERRENO HA SIDO PREPARADO PARA LA PLANTACION.EN LA ACTUALIDAD SE LABOREA PERIODICAMENTE.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.8M.
DEJO REFERENCIA CON RUMBO  Y DISTANCIA DESDE REJON A CASETA AL BORDE DE CHOPOS 272G - 64.9M.";"98";" 99";6/7/2007 00:00:00;30/12/1899 09:38:03;6/7/2007 00:00:00;30/12/1899 11:20:24;;"102";"272";"10";"10";"1";95;95;"1";96;96;"T";" 9"
"18";"2276";"N";"N";424000.00;4118000.00;"0";"2002";;"4-4 ";;;;"2007";"102";"1";"1";"2";65;20;"1";"1";"1";"3";"2";"5";;;"1";"1";"1";"1";"2";"2";;;"1";"0";;"2";;210;;0.25;;"1";"1";"1";"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y CONFIRMADO CON GPS.
PARCELA PINCHADA EN UNA GRAN TESELA DE PLANTACIONES DE 258.
ESTA TESELA ESTA DIVIDIDA EN DIFERENTES PLANTACIONES DE 258, CADA UNA DE ELLAS CON UNA EDAD DIFERENTE, POR LO QUE EN LA MISMA TESELA TENEMOS 258 DES DE 1 A—O DE EDAD A 8 A—OS.
PARCELA PINCHADA AL BORDE DE TRES PLANTACIONES, UNA ESTA RECIEN CORTADA, OTRA DE ESTADO LATIZAL DE UNAS 3 A—OS DE EDAD Y LA TERCERA ESTA RECIEN PLANTADA, DONDE TENEMOS CHOPOS DE 1 A—O DE EDAD.
ASI LE DOY OCUPACION AL 258 REPOBLADO Y AL 258 LATIZAL.
AUNQUE LA DIFERENCIA DE EDAD ENTRA AMBAS PLANTACIONES ES TAN SOLO DE 2 A—OS, DEBIDO AL CRECIMIENTO TAN RAPIDO DE LA ESPECIE, ENCONTRAMOS UNA PLANTACION CON MENOS DE 75 DE DIAMETRO MIENTRAS QUE LA OTRA ES DE UNOS 10 DE DIAMETRO.
[CLAESP. RESTO DE ESPECIES=0%].
FCCT. COMPROBADA.
POR ESTAR PARCELA JUNTO A PLANTACION CORTADA, LA FCC. ES TAN REDUCIDA Y DIFIERE DE LA PROPUESTA POR TESELA.
FCCA. COMPROBADA.
[PIES MAYORES].
COMPROBADOS.
[REGENERACI”N].
LA REGENERACION EXISTENTE PROCEDE DE BROTES DE CEPA DE LOS TOCONES QUE AUN QUEDAN TRAS LA TALA DE PIES.
[ESPECIES PRESENTES].
COMPROBADAS.
[MATORRAL].
COMPROBADO.
[RIESGOS].
EN LOS LIMITES DE PARCELA QUEDAN ALGUNOS RESTOS DE MADERA MUERTA DE LA TALA.
[SELVICULTURA].
EN LA PLANTACION DE 258 RECIEN CORTADOS SE OBSERVA UNA CORTA A HECHO EN TODA LA PARCELA(EL TERMINAL SOLO DEJA PONER CORTA A HECHO EN FAJAS).
EL LAS PARCELAS DE PIES REPOBLADO Y LATIZAL SE OBSERVAN UN TRATAMIENTO DEL SUELO PARA LA PLANTACION, SE VE UN AHOLLADO MECANICO.
ADEMAS AMBAS PLANTACIONES GUARDAN UN MARCO DE PLANTACION.
REPOBLADO MARCO DE 3.5X 5.5 Y LATIZAL DE 4.5X4.5.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.1M.
DEJO REFERENCIA CON RUMBOS Y DISTANCIAS A PARCELA.
DESDE COMPUERTA DE PASO DE AGUA EN ACEQUIA A PUNTO B ( PUNTO B ACEQUIA DELANTE) 133.25M.
DESDE REJON A PUNTO B 100G - 3.54M.";"98";" 99";11/7/2007 00:00:00;30/12/1899 09:36:44;11/7/2007 00:00:00;30/12/1899 10:22:04;;"102";"350";"195";"10";"1";105;105;"1";106;106;"T";" 9"
"18";"2277";"N";"N";411991.00;4115006.00;"0";"2002";;"4-3 ";;;;"2007";;"1";"6";"1";85;45;"1";"3";"2";"2";"3";"5";;;"1";"1";"1";"1";"6";"2";;;"0";"0";;"0";;182;6;3.50;4.25;"2";"1";"3";"PARCELA LOCALIZADA A TRAVES DE ORTOFOTO Y DESPLAZADA 5.2M A 385G PARA DEJARLA LO MAXIMO POSIBLE CENTRADA DENTRO DE LA TESELA.
AUN ASI TIENE UN 40% EN CULTIVO DE CEREAL ARADO.
COMPROBADAS FCC. ARBOREA Y OCUPACIONES.
SUBPISO: TAMARIX, SAUCE Y FRESNO.
[CLAESP. RESTO DE ESPECIES=10%].
FUERA 25M HAY CHOPO HIBRIDO E HIGUERA.
ALREDEDORES HAY ACEBUCHE, NOGAL Y ALMENDRO.
EN ZONA HAY PINO HALEPENSIS Y ENCINA.
HAY BASTANTE CA—A. HAY JUNCO.
FUERA 10M HAY SPARTIUM JUNCEUM.
053 TAMARIX GALLICA.
ARBS. NO ENTRAN POR DIAM. A 178, 180 Y 384G.
COMPROBADOS DIAMS. ARB. 2.
COORDENADAS GPS: 0411991-4115006, ALTITUD 502M Y PRECISION 5.3M.
";"98";" 99";9/7/2002 00:00:00;30/12/1899 11:43:40;9/7/2002 00:00:00;30/12/1899 13:38:28;;"135";"111";"309";"10";"1";135;135;"1";136;136;"T";
"18";"2279";"N";"N";452000.00;4131000.00;"0";"2002";;"2-2 ";;;;"2007";;"1";"1";"1";95;20;"1";"2";"3";"2";"2";"4";;;"1";"2";"1";"1";"5";"3";;;"0";"0";;"0";;12;;8.50;;"2";"1";"1";"PARCELA NUEVA PINCHADA CON ORTOFOTO Y GPS.
DEJO 0% RESTO DE SP PARA EL ENEBRO.
PIES MAYORES: 045 A 3.4M-R20G NO ENTRA POR DIAM (72-74).
003 DIAMS. MEDIDOS A 1.40M POR ENSANCHAMIENTO. DIAMS. COMPROBADOS.
045-R337G A 4.7M NO ENTRA POR DIAM (56-70).
LOS DA—OS DE LAS ENCINAS SON POSIBLEMENTE POR LA SEQUIA.
MATORRAL: 1129-4-3. HAY STIPA TENACISSIMA (ESPARTO).
GPS: 0452000-4131000-1325M Y P:4.4M.

";"98";" 99";12/7/2007 00:00:00;30/12/1899 13:43:19;12/7/2007 00:00:00;30/12/1899 13:51:55;;"573";"168";"21";"10";"1";115;115;"1";116;116;"T";
"18";"2280";"N";"N";0.00;0.00;"4";"2002";;"1-2 ";;;;"2007";;"0";"0";"0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"PARCELA TIPO 4";"98";" 99";4/7/2007 00:00:00;30/12/1899 10:43:27;4/7/2007 00:00:00;30/12/1899 11:21:32;;"102";;;;;;;;;;"T";" 9"
"18";"2281";"N";"N";443000.00;4130000.00;"0";"2002";;"2-1 ";;;;"2007";;"1";"1";"1";90;70;"1";"2";"1";"3";"2";"5";;;"1";"1";"1";"2";"4";"3";;;"0";"0";;"0";;165;;11.75;;"1";"1";"2";"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y COMPROBADO CON GPS. PARCELA AL BORDE DE UNA TESELA, TOCARIA CON SU CONTIGUA EN 0.50M, TRAS CONSULTAR A OFICINA Y PUESTO QUE NO SE MODIFICAN OCUPACIONES NI FCC SE DECIDE LEVANTAR EN CRUCE.
PARCELA PINCHADA EN MASA HETEROGENEA DE 044, 045 Y 215.PRINCIPALMENTE NO CONSIDERO QUE HAYA SUBPISO.
0% RESTO.
LA MASA DE 045 LA ENCONTRAMOS DESDE ESTADO 2-3 CON PREDOMINANCIA DE ESTE ULTIMO CON PRESENCIA DE PIES FUSTALES.
LA MASA 044 CON ESTADOS 2-4 CON PREDOMINANCIA DEL FUSTAL.
PARCELA EN UNA ZONA CON UNA GRAN CANTIDAD DE PIES Y CON GRAN ESPESURA DE MASA, POR LO QUE LAS FCC SON TAN ELEVADAS. FCCT Y FCCA COMPROBADAS.
PIES MAYORES: PIE 044 A 165G NO ENTRA POR DIAMETROS 81-62.
ALTURAS, FORMAS Y CALIDADES COMPROBADAS.
AUNQUE ENTREN MAS PIES 044, TANTO EN PARCEA COMO EN TESELA HAY MAS PROPORCION DE 045 QUE 044.
OCUPACIONES COMPROBADAS.
MATORRAL: FUERA DE LOS 10M HAY 0114.
ESP PRESENTES: EN LOS ALREDEDORES HAY CHOPOS Y 024.
MOD. COMBUSTIBLE 04 POR CONTINUIDAD; AUNQUE HAY GRAN CANTIDAD DE HOJARASCA CONSIDERO QUE EL FUEGO SE PROPAGARIA POR EL MATORRAL EXISTENTE.
GPS: 0443000-4130000-685M Y P:4.1M.
";"98";" 99";25/7/2007 00:00:00;30/12/1899 12:55:55;25/10/2007 00:00:00;30/12/1899 13:13:18;;"573";"0";"160";"10";"1";137;137;"1";138;138;"T";
"18";"2282";"N";"N";450000.00;4130000.00;"0";"2002";;"2-2 ";;;;"2007";;"1";"1";"1";65;35;"1";"2";"5";;;;;;;;;"1";"6";"1";;;"0";"0";;"0";;215;;10.00;;"2";"3";"1";"[CLAESP. RESTO DE ESPECIES=0%] ENCINAR ENTRE LOS ESTADOS 1 Y 2, TODA LA ZONA ESTA AFECTADA POR UN ANTIGUO INCENDIO.
[PIES MAYORES] NO HAY.
[SUELO] LAPIAZ CALIZO.";"98";" 99";8/6/2007 00:00:00;30/12/1899 13:04:00;8/6/2007 00:00:00;30/12/1899 14:39:36;;"975";"220";"50";"12";"1";49;49;"1";50;50;"T";" 9"
"18";"2283";"N";"N";451993.00;4129001.00;"0";"2002";;"2-2 ";;;;"2007";;"1";"7";"1";25;7;"1";"2";"5";;;;;;;;;"1";"5";"2";;;"0";"0";;"0";;177;;18.00;;"2";"3";"2";"PARCELA NUEVA PINCHADA CON ORTOFOTO Y GPS. PINCHADA A 7.50M-R290G POR SER UN ROQUEDO Y CAER EL CRUCE DE COORDENADAS EN 1 LUGAR INACCESIBLE.
FCCT Y FCCA COMPROBADAS.
PIES MAYORES: NO HAY PIES MAYORES EN LA PARCELA.
MATORRAL: HAY STIPA TENACISSIMA (ESPARTO).
REJON TUMBADO.
GPS: 0451993-4129001-1351M Y P:8.0M.

";"98";" 99";12/7/2007 00:00:00;30/12/1899 13:53:15;12/7/2007 00:00:00;30/12/1899 13:58:33;;"573";"214";"381";"7";"1";113;113;"1";114;114;"T";
"18";"2284";"N";"N";446978.00;4127995.00;"0";"2002";;"2-2 ";;;;"2007";;"1";"6";"1";100;40;"1";"2";"2";"1";"2";"5";;;"1";"1";"1";"2";"2";"3";;;"0";"0";;"0";;277;;6.75;;"2";"3";"2";"PARCELA PINCHADA CON ORTOFOTO Y GPS.
[CLAESP. RESTO DE ESPECIES=20%] PARA EL ACEBUCHE, FRESNO, ALAMO Y TARAJE.
PIES MAYORES: NO ENTRAN PIES EN RELACION DIAM/DIST.
GPS: 0446978-4127995-796M Y P:5.2M.

";"98";" 99";18/6/2007 00:00:00;30/12/1899 13:59:59;18/6/2007 00:00:00;30/12/1899 14:08:23;;"573";"105";"305";"10";"1";55;55;"1";56;56;"T";
"18";"2285";"N";"N";443000.00;4127000.00;"0";"2002";;"2-3 ";;;;"2007";;"1";"6";"1";95;55;"1";"2";"2";"3";"2";"5";;;"1";"1";"2";"5";"5";"3";;;"0";"0";;"0";;398;;12.25;;"2";"3";"3";"PARCELA NUEVA PINCHADA CON ORTOFOTO Y GPS.
DEJO 0% RESTO DE SP PARA EL ACEBUCHE.
FUERA 25M HAY CHOPO E HIGUERA.
PIES MAYORES: EL DA—O DE LAS ENCINAS ES POSIBLEMENTE POR SEQUIA.
051 A 10.86M-R245G NO ENTRA POR DIAM (195-220).
051 A 11.90M-R256G NO ENTRA POR DIAM (215-220).
MATORRAL: 1171-1-3. FUERA 10M HAY BERBERIS VULGARIS. HAY STIPA TENECISSIMA (ESPARTO).
ACCESO Y LEVANTAMIENTO 3 POR ZARZAS Y PENDIENTE.
GPS: 0443000-4127000-710M Y P:4.8M.

";"98";" 99";11/7/2007 00:00:00;30/12/1899 14:10:27;11/7/2007 00:00:00;30/12/1899 14:22:04;;"573";"298";"107";"10";"1";111;111;"1";112;112;"T";
"18";"2286";"N";"N";436949.00;4123000.00;"0";"2002";;"3-2 ";;;;"2007";"102";"1";"7";"1";85;5;"1";"2";"4";"3";"2";"5";;;"1";"1";"1";"1";"5";"1";;;"0";"0";;"0";;230;;10.50;;"2";"3";"1";"PAERCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y CONFIRMADO CON GPS.
DESPLAZADA A 300G - 51M PARA CENTRARLA TOTALMENTE DENTRO DE SU TESELA.
PARCELA PINCHADA EN UNA MASA HETEROGENEA DE 045 Y 237.
AUNQUE LA TESELA PROPONGA MAS OCUPACION AL 045 LATIZAL Y LE DE UNA FCC. SUPERIOR, EN LA PARCELA Y ALRREDEDORES TENEMOS UNA ZONA CON GRAN CANTIDAD DE COSCOJA, DONDE PREDOMINAN EL MATORRAL Y LOS CLAROS A LA MASA ARBOREA.
AL 045 Y 237 NOS LO ENCONTRAMOS EN ESTADO 2, EN UNA PROPORCION SIMILAR.
PARCELA PINCHADA EN EL BORDE DE TESELA.
[CLAESP. RESTO DE ESPECIES=0%].
FCCT. COMPROBADA.
FCCA. COMPROBADA.
[PIES MAYORES].
COMPROBADOS.
[REGENERACI”N].
FUERA DE LOS 5M. HAY REGENERACION DE 237.
[MATORRAL].
EN LOS ALRREDEDORES HAY 4103.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.5.
DEJO REFERENCIA CON PINTURA EN ROCA.
DESDE REJON A PINTURA 230G-8.7M.
HA ESTADO PRESENTE DURANTE EL LEVANTAMIENTO DE LA PARCELA LA TECNICO BEATRIZ MURUBE";"98";" 99";9/7/2007 00:00:00;30/12/1899 11:08:14;9/7/2007 00:00:00;30/12/1899 11:44:40;;"102";"230";"30";"10";"1";99;99;"1";100;100;"T";" 9"
"18";"2287";"N";"N";432000.00;4119000.00;"3";"2002";;"3-2 ";;;;"2007";;"1";"3";"1";15;1;"1";"1";"1";"3";"2";"5";;;"1";"1";"1";"1";"4";"1";"1";"1";"0";"0";;"9";;100;;0.25;;"1";"1";"1";"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y CONFIRMADO CON GPS. 
PARCELA DENTRO DE UNA GRAN TESELA DE CHOPOS DENDE CONVIVEN DESDE EL ESTADO 1 AL 4.
PINCADA EN UNA PARCELA QUE EN LA ACTUALIDAD ESTA DESARBOLADA YA QUE RECIENTEMENTE CORTARON TODOS LOS CHOPOS QUE HABIAN ALLI PLANTADOS.
SUPONGO QUE EN UN CORTO PERIODO DE TIEMPO DICHA PARCELA VOLVERA A PLANTARSE DE CHOPOS, PUESTO QUE ESTAMOS RODEADOS DE PLANTACIONES Y EL TERRENO DE LA ZONA ESTA DESTINADO PARA LA PRODUCCION DE MADERA DE POPULUS.
POR LO TANTO Y TRAS CONSULTAR A OFICINA, SE DECIDE LEVANTARLA CLASIFICANDOLA COMO TIPO 3 TEMPORALMENTE DESARBOLADA.
PARCELA JUNTO A UNA ACEQUIA LA CUAL ESTA DOMINADA POR MATORRAL.
LOS UNICOS PIES QUE ENCONTRAMOS ESTAN DENTRO AL RREDEDOR DE DICHA ACEQUIA Y CONSIDERO QUE SON RESTOS DE LA PLANTACION PASADA, ALQUENOS DE ESTOS PIES ESTAN REBROTADOS.TAMBIEN HAY ALGUNOS 299 Y 053 DISPEROS.
POR ESTO LE DOY OCUPACION AL 258.
LA MASA EXISTENET DE 258 ES MUY IRREGULAR ENCONTRANDONOS PIES RECIEN NACIDOS HASTA UN ESTADO LATIZAL.
EN LOS ALRREDEDORES SI SE OBSERVAN PIES FUSTALES.
[CLAESP. RESTO DE ESPECIES=0%].
FCCT. COMPROBADA.
FCCA. COMPROBADA.
[PIES MAYORES].
NO HAY PIES MAYORES DE 7.5 DE DIAMETRO EN 5M NI DE 12.5 EN LOS 10M.
PIES MAYORES COMPROBADOS.
[REGENERACI”N].
COMPROBADA.
[ESPECIES PRESENTES].
EN LOS ALRREDEDORAS HAY 053.
[MATORRAL].
EN LOS ALRREDEDORES HAY JUNCOS Y CA—IZO.
[SELVICULTURA].
TODOS LOS PIES DE PLANTACION FUERON CORTADOS.
TERRENO ARADO EN LA ACTUALIDAD.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION GPS. 4.5M.
DEJO REFERENCIA A PARCELA CON RUMBO Y DISTANCIA.
DESDE REJON A HIGUERA JUNTO A ACEQUIA 91G - 20.20M.";"98";" 99";14/8/2007 00:00:00;30/12/1899 20:47:23;14/8/2007 00:00:00;30/12/1899 21:37:01;;"102";"160";"360";"10";"1";179;179;"1";180;180;"T";
"18";"2288";"N";"N";435000.00;4119000.00;"0";"2002";;"3-2 ";;;;"2007";"102";"1";"1";"2";90;65;"1";"1";"1";"2";"2";"5";;;"1";"1";"1";"1";"2";"1";;;"0";"4";;"1";"9";200;;0.25;;"2";"1";"2";"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y CONFIRMADO CON GPS.
PARCELA PINCHADA EN UNA PLANTACION DE CHOPOS CON UN MARCO DE PLANTACION DE 4.5X4.5.
LA EDAD ESTA ESTIMADA POR LA INFORMACION OBTENIDA POR EL GUARDA DE FINCA.
PARCELA PINCHADA EN UNA GRAN TESELA DE CHOPOS, DONDE LES ENCONTRAMOS DESDE 1 A 8 A—OS, POR LO QUE EN TESELA LE DAN OCUPACION AL ESTADO 2 Y 4.
PERO LA PARCELA ESTA EN UNA MASA LATIZAL.
EN LOS ALRREDEDORES SI SE OBSERVAN 258 EN ESTADO 2.
[CLAESP. RESTO DE ESPECIES=0%].
FCCT. ES ELEVADA POR LA FRONDOSIDAD DE LA MASA Y LA CANTIDAD DE PASTO Y PLANTAS LEGUMINOSAS DE LA ZONA.
FCCT. COMPROBADA.
FCCA. COMPROBADA.
[PIES MAYORES]
[PIESMAY 006-258].CON UNA DISTANCIA FRONTAL DE 9.85M. Y LATERAL DE 9.95M. PIE ENTRA POR DISTANCIA LATERAL.DISTANCIA COMPROBADA.
PIE 258 A 367G CON UNA DISTANCIA FRONTAL DE 9.95M Y LATERAL DE 10.02M Y UNA LECTURA DEL HIPSOMETRO DEL 0.25 NO ENTRA POR DISTANCIA LATERAL.DISTANCIA MUY JUSTA.
DISTANCIA COMPROBADA.
ALTURAS, FORMAS Y CALIDADES DE LOS PIES COMPROBADAS.
[REGENERACI”N].
COMPROBADA.
[MATORRAL].
COMPROBADO.
[SELVICULTURA].
PARA LA PLANTACION DE 258 SE REALIZO UN AHOLLADO MECANICO, EN LA ACTUALIDAD EL TERRENO ES ARADO CON FRECUENCIA.
RECIENTEMENTE SE HAN PODAD LAS RAMAS INFERIORES DE LOS PIES.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.2M.
DEJO REFERENCIA A PARCELA: DESDE FIN DE PISTA JUNTO A CANAL POR PISTA 76.50M HASTA PUNTO C.
DESDE REJON A PUNTO C 200G - 14.6M.";"98";" 99";6/7/2007 00:00:00;30/12/1899 13:06:16;6/7/2007 00:00:00;30/12/1899 14:46:28;;"102";"42";"145";"10";"1";97;97;"1";98;98;"T";" 9"
"18";"2289";"N";"N";427000.00;4118000.00;"0";"2002";;"3-3 ";;;;"2007";;"1";"1";"2";90;75;"1";"1";"1";"3";"2";"5";;;"1";"1";"1";"1";"2";"1";;;"0";"4";;"2";"9";290;;0.25;;"1";"1";"2";"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y CONFIRMADO CON GPS.
PARCELA DENTRO DE UNA GRAN TESELA DE CHOPOS, DONDE CONVIVEN DESDE EL ESTADO 1 AL 4.
PARCELA PINCHADA ENTRE DOS TESELAS.
UNA DE ELLAS DE UNOS 7-8 A—OS DE EDAD.
LA PRINCIPAL TIENE UNOS 5 A—OS.
LA EDAD ESTA ESTIMADA POR LA OBSERVACION DE PODAS Y POR SU ASPECTO.
LA PLANTACION DE 8 A—OS LA ENCONTRAMOS EN ESTADO FUSTAL Y LA DE 5 A—OS LATIZAL, POR LO QUE LE DOY OCUPACION A AMBAS.
AL ESTADO FUSTAL LE PONGO 10 A—OS PORQUE EL PROGRAMA NO ME PORMITE PONER SU EDAD VERDADERA.
[CLAESP. RESTO DE ESPECIES=0%].
LA FCC. ES ELEVADA POR LA ESPESURA DE COPAS Y POR LA PRESENCIA DE PASTO.
FCCT. COMPROBADA.
FCCA. COMPROBADA.
[PIES MAYORES].
PIE 258 A 252G Y 9.5M NO ENTRA POR DIAMETROS 126-123. DIAMETROS COMPROBADOS.
ALTURAS, FORMAS Y CALIDADES DE TODOS LOS PIES COMPROBADAS.
[REGENERACI”N].
COMPROBADAS.
[MATORRAL].
COMPROBADO.
[SELVICULTURA].
SE OBSERVAN PODAS RECIENTES EN ALGUNOS PIES.
PIES PLANTADOS CON MAQUINARIA.
TERRENO ARADO RECIENTEMENTE.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 5.2M.
DEJO REFERENCIA A PARCELA CON RUMBO Y DISTANCIA A MOJON QUE DELIMITA DOS PLANTACIONES DIFERENTES DE 258.
DESDE REJON A MOJON 115G - 48.10M.";"98";" 99";3/8/2007 00:00:00;30/12/1899 17:52:02;3/8/2007 00:00:00;30/12/1899 19:42:22;;"102";"110";"285";"10";"1";157;157;"1";158;158;"T";" 9"
